seed,stimulus,answer,clearData,clearRepresent,complex,confid,confus,crowd,deciph,distinguish,distract,effect,find,identifi,inform,lost,meanElem,meanOveral,messi,obvious,organiz,read,readabl,represent,see,simpl,understandEasi,understandQuick,valu,visibl
99743014974,D,2,2,2,3,3,3,3,3,2,2,2,0,2,2,3,2,3,3,2,2,3,3,2,2,2,3,3,-1,2
95472740640,D,0,-3,-2,-3,3,-2,-3,-3,-3,-3,-3,-1,0,0,-3,1,3,-3,2,-2,-3,-1,2,-3,-2,2,2,-3,0
70553682218,D,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,0
149151065584,D,3,-2,1,2,3,-1,-2,2,2,-2,3,2,2,1,2,3,2,-1,3,-2,3,2,2,1,-1,3,2,1,1
101734296314,D,-1,-3,-3,-2,-2,-3,-2,-3,-3,-3,-3,-2,-3,-2,-3,-3,-2,-3,-2,-2,-3,-3,-2,-3,-3,-2,-3,-1,-2
29092671952,D,1,-1,-2,1,2,-1,0,2,1,-1,1,1,0,-1,-1,1,1,-1,1,1,-1,1,2,-1,-2,1,-1,-3,-1
137811435569,D,1,-1,-1,-1,2,1,-2,-1,-1,-3,-1,-2,-1,0,1,-1,2,-2,2,-1,-1,1,1,2,-1,0,-1,2,2
201605895677,D,3,3,3,2,3,3,-1,2,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,2
49743810188,D,1,-2,-2,1,2,-1,0,-1,0,-1,-1,2,-2,0,-2,-1,0,-2,0,-2,1,0,-2,0,-1,1,-1,2,0
194542640021,D,1,-1,-1,1,2,-1,-1,-1,-1,-1,0,0,0,1,0,1,1,-1,0,1,-1,1,0,-1,-1,-1,0,-2,1
63563163770,D,-3,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-2,-2,-3,-2,-3,-2,-3,-3,-3,-1,-3,-3,-3,-2,-2,-3
179965778278,D,-2,-3,-1,-2,-3,-3,-2,-2,-3,-1,-2,-2,0,-2,-2,-1,1,0,0,0,-1,-1,0,0,-1,-2,-2,-2,-1
46406023187,D,2,3,3,1,3,1,0,1,3,1,2,1,2,2,0,2,2,0,3,1,2,2,1,3,2,2,2,2,2
194523758191,D,0,-2,-2,-2,0,-2,0,-1,-1,-2,-2,-2,-1,-2,-3,-2,-1,-2,1,0,-2,-1,1,0,-2,-1,-2,-1,0
77761768328,D,1,-1,-1,2,1,-3,2,-1,-1,-2,-1,-2,0,0,2,2,2,1,0,-1,-1,-1,0,0,-1,0,-1,-1,-1
100101276197,D,1,-1,-1,-1,2,-1,-2,-1,2,-2,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,0,-1,1,-1,0,0
166627460641,D,-3,-3,-2,-3,1,-3,-3,-3,-2,0,1,1,-2,-2,-3,-3,2,-3,1,-3,-2,-1,-2,-2,-2,-2,-3,-2,1
140395426880,D,2,1,1,2,2,1,-1,-1,1,-1,2,1,2,1,2,2,2,-1,-1,1,2,2,2,1,2,3,3,2,2
74561817739,D,1,0,1,0,2,-1,1,0,2,-1,2,-1,1,-1,-1,1,2,-1,1,-1,1,0,2,2,0,0,0,-2,1
59298764199,D,1,-1,-1,-1,0,-2,,-1,-2,-2,-2,-1,1,1,0,1,3,2,3,2,0,0,1,-1,-2,-1,1,0,2
157207993514,D,2,1,2,2,2,3,-1,-3,-3,-2,-3,1,-2,1,-2,3,3,3,1,1,-2,2,2,-3,-2,2,-2,1,2
30165743531,D,1,-1,-1,-1,2,-2,,-1,-1,-1,1,1,1,1,-1,1,2,-2,1,-1,0,1,2,-2,-1,2,2,-2,2
162403432627,D,0,-1,-1,2,2,0,2,-1,0,2,0,1,-1,0,0,0,2,-2,2,0,0,-1,2,1,2,2,2,1,0
38551026450,D,-2,1,-1,1,2,2,-3,2,2,-3,1,2,1,2,0,0,2,3,2,-1,2,1,1,-3,1,2,,0,-2
2013107549,D,1,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,1,1,1,-1,-1,2,-2,-2,-1,1,-1,-1,2,-2,1,-2,1,2
146897488159,D,1,2,2,1,2,2,1,1,1,-2,1,1,2,1,1,2,2,-1,3,-1,2,1,2,0,2,2,2,-1,0
177022413913,D,0,-3,-3,2,-2,-1,2,-2,-3,0,-2,-2,-3,-3,-2,2,,-1,-1,-2,-2,,1,-3,-2,-2,0,-3,-3
144899267533,D,-1,-2,-3,-3,1,-3,1,-2,-3,-2,-2,-2,-3,-3,-2,-3,-1,1,1,1,-3,-2,-2,-2,-3,-3,-3,-3,-3
26527375583,D,-1,-1,-2,-2,-2,-2,1,-2,-3,0,-2,-3,-2,-3,0,-2,-2,0,-1,-1,-3,-3,-2,-3,-3,-2,-3,-3,-3
106998067820,D,-2,-3,-3,2,3,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,3,-3,-3,-3,2,-3,-3,3,3,-3,-3
88358079776,D,-2,-3,-2,-2,-2,-2,-2,-3,-3,-3,-2,-3,-3,-2,-3,-2,-2,-2,-3,-2,-3,-2,-2,-3,-3,-2,-3,-3,-3
188563324996,D,1,0,0,3,2,-2,2,0,-2,2,-3,-2,-2,-1,-1,3,3,2,2,2,0,3,3,3,2,2,2,-3,0
105533244411,D,2,-1,-2,-2,-2,-2,-1,-2,1,-2,-1,-2,-1,-2,-1,1,0,-1,-2,-1,-1,-2,0,-2,-2,-1,-1,-1,-1
81024395663,D,-1,-1,-1,-2,0,-3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,-1,-1
30290649745,D,-1,-3,-2,-2,0,-1,0,-2,-3,-3,-2,-1,-2,-2,0,-2,-2,-2,1,-2,-2,-1,-2,-2,-3,-2,-3,-2,-2
170061616095,D,-1,-2,-2,-1,2,1,2,-2,-2,-1,-2,-2,1,-2,-1,2,3,-1,1,-1,-2,-2,2,-1,-2,2,1,-2,1
146666809923,D,0,-3,-3,-2,1,-3,2,-3,-3,-2,-1,-3,-2,-1,-3,-3,1,-1,-3,-2,-2,-2,2,-3,-3,-2,-3,-2,-1
119182585695,D,1,-2,1,1,1,-2,-1,-1,-2,-1,-1,-2,-1,1,0,-2,2,-2,1,1,-1,1,-1,-2,-1,-1,-2,1,-2
11663488354,D,1,0,0,1,2,-1,-1,0,2,-1,1,0,0,1,-1,1,1,-2,1,0,0,0,1,1,0,0,-1,1,-1
112756153640,D,0,-2,-1,-1,2,-2,-1,-2,-1,-2,1,-1,-1,-2,-1,1,2,-2,1,1,-2,-1,0,1,-1,-1,-1,2,1
27039728369,D,3,-3,-2,-2,2,-1,0,-1,-2,0,-3,-2,-1,-2,0,1,2,-1,1,-2,-2,-2,-2,-2,-2,-2,1,-3,0
14747526326,D,0,-1,0,-2,1,-3,-1,-1,-2,-2,-1,1,0,-1,-2,0,-3,-3,-2,-2,-2,0,-2,0,1,0,-3,0,-2
57400605856,D,2,-1,2,-3,2,-3,3,-2,-1,-3,2,-1,-1,1,1,-2,1,3,2,2,-2,1,2,3,-2,-2,-3,2,2
16578266551,D,3,2,3,3,3,3,2,2,-2,-1,3,1,3,2,-1,3,3,-1,3,1,2,2,3,3,3,3,3,2,1
43128416471,D,0,-1,-1,-2,1,-1,-2,1,1,-2,1,1,1,2,-1,1,2,-1,1,0,1,1,1,1,-1,0,1,1,0
3022364383,D,2,-2,-2,-2,1,-1,1,-1,-1,2,1,-2,-1,-2,-1,2,2,-1,1,-3,-2,-2,1,-1,-2,-1,-1,2,2
180240887666,D,2,-2,-2,-3,2,-2,1,1,-2,-3,1,-1,-2,1,-1,2,2,0,1,1,-2,-2,2,-2,-1,2,-1,-3,-3
120227352160,D,2,-3,-2,-2,3,3,2,-2,2,-1,-2,-3,-1,-3,-1,-1,3,-2,2,1,-2,-3,2,1,-2,3,-2,-3,1
105398837714,D,1,-1,-2,-1,2,2,2,1,-2,-2,-2,-2,-1,-2,1,1,2,-2,1,1,-2,-1,1,-2,-1,-1,1,-2,-2
70013248586,D,3,2,1,2,3,,-1,-1,1,-1,2,2,2,1,1,3,3,-1,3,,2,2,1,1,1,3,1,3,1
195880810522,D,-1,-2,-1,-1,0,-1,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,-1,-1,0,-2,-1,-1,-1,0
185151275360,D,1,-2,-2,-2,1,-1,-2,-3,-1,-1,-2,-1,-2,-1,-1,0,2,-2,-1,-3,-1,-1,-1,-1,-2,-1,0,1,-1
93748632736,D,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,2,3,2,1,2,1,2,2,2,1
5976944595,D,3,2,2,3,3,3,2,2,1,3,2,1,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,3
39638245663,D,3,2,2,3,3,-1,2,2,2,2,2,2,1,1,2,3,3,-1,3,1,2,3,2,0,1,2,1,2,0
82044761326,D,2,0,1,0,2,-1,-1,2,2,-1,-1,2,2,2,3,1,2,-1,3,1,2,2,2,1,1,2,2,2,2
82856446775,D,2,-2,-1,1,1,-1,1,-2,-1,-1,-2,-1,1,-1,-1,1,0,-1,2,-1,-1,1,-2,-3,-1,1,-1,-3,-3
170970303970,D,1,-3,-2,-2,-1,-2,0,-3,-2,-1,0,-1,-2,-2,-2,1,1,-3,-1,-2,-3,-1,-2,-1,-3,-2,-2,-3,-2
44997679857,D,2,-1,-1,-1,1,-2,2,2,-1,-1,-2,-3,-1,-1,-1,-2,2,1,-1,2,-1,1,1,-1,-1,-2,-2,1,-1
89016271235,D,2,1,1,0,2,1,0,-1,-1,-1,1,1,1,2,1,1,2,0,1,0,2,2,1,2,2,0,2,2,1
71638614882,D,3,2,2,3,3,2,2,2,2,-1,2,2,2,3,2,3,3,2,3,2,3,2,3,2,2,2,2,3,2
49403486265,D,3,2,1,3,3,2,1,2,1,-1,2,3,1,1,2,3,3,2,3,-1,,2,3,3,2,3,3,3,3
3264989311,D,-2,-2,-2,-1,3,-2,2,-2,-2,0,3,-2,-1,-2,3,-2,1,-3,3,2,-2,3,-2,2,-2,2,-2,2,2
3230577396,D,1,-1,0,-1,1,-1,-2,0,0,-1,-1,1,1,1,-1,1,1,-2,1,-2,0,-1,0,0,-1,-1,1,1,-2
117316335666,D,-2,-2,-2,-2,-2,-2,1,-3,-3,0,-1,-2,-2,-3,-2,1,-1,-1,1,-1,-2,-2,1,2,-2,-1,-1,-1,2
28947109599,D,2,3,2,3,2,0,0,1,3,1,2,2,2,1,1,2,2,2,2,2,3,3,2,2,2,3,3,2,2
130950460387,D,1,0,-1,-2,1,-1,0,0,-2,1,-1,-1,-1,0,-2,0,1,-2,0,0,0,0,-1,-2,-1,0,-2,-2,-2
18861275296,D,3,1,2,1,2,2,-1,2,-1,-1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,3,2,2
40594810599,D,2,2,1,1,1,-2,1,1,2,-2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2
11932228612,D,2,-1,-1,1,2,1,-1,0,2,2,1,1,-1,2,2,2,3,0,2,1,2,2,1,2,1,2,1,-2,2
148005458350,D,2,-1,-1,0,1,1,-1,1,0,-2,-1,-1,0,0,0,0,1,-1,1,-1,0,0,1,1,0,1,1,2,2
11418948824,D,-2,-2,-2,-1,-1,-2,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-3,1,-3,-3,-2,-2,-2,-1
139686654115,D,1,-1,-2,-2,1,-2,-1,0,1,-1,0,1,-1,-1,-1,1,1,-2,-1,1,-1,1,2,-1,-1,-2,-2,-1,1
35422734663,D,3,-1,2,2,2,2,-2,3,3,-1,1,1,2,-2,2,3,2,-1,2,2,3,2,2,0,2,2,3,2,-2
29875948312,D,1,0,-2,-1,2,-3,1,-2,2,1,-1,-1,-1,-2,0,1,1,-3,2,1,-2,0,2,-2,-2,-1,-3,2,1
152484544142,D,-1,-2,-2,-1,3,-2,-2,-3,-2,-2,-3,-2,-2,-2,-1,3,3,-2,2,1,-3,-2,3,2,-1,3,1,2,2
174001849446,D,-1,-2,-3,-2,1,-2,-3,-3,-1,-2,-1,-2,-2,-2,-3,1,-2,-3,-2,-1,-3,1,-1,2,-3,-3,-2,1,1
38365385392,D,1,2,1,2,1,2,0,1,1,-1,1,1,1,1,1,0,1,0,2,1,2,2,1,0,2,1,1,3,2
53527438691,D,-1,-1,-1,-3,-2,-2,-2,-2,-2,-3,-3,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,-3,-2,-2,-2,-2,-3,-2,-2
132229073776,D,-1,-1,1,1,0,-2,1,-2,2,-3,-3,-3,0,-2,-2,0,1,-1,1,0,0,-1,1,1,-3,-2,-3,0,0
173518320632,D,3,-2,-3,-1,3,-1,-2,-1,-2,0,2,-2,0,-1,-1,-3,2,-2,3,-2,-1,-1,2,0,-2,2,1,0,1
36115278793,D,2,-1,-1,-1,1,-1,-2,-1,1,-2,1,-1,0,-1,-1,2,3,-2,1,-1,-1,-1,1,1,-2,-2,1,-3,1
170467936771,D,1,1,1,1,1,-1,-2,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-2,1
53130954345,D,1,1,-1,-2,2,-2,-2,-1,-1,0,-1,0,1,0,0,2,1,-3,2,0,0,0,1,1,-1,-2,0,2,1
173374498452,D,1,-2,1,-1,1,-2,-1,-1,1,-2,1,2,0,-1,1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,1,-3,1
77475774490,D,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2
3456726942,D,2,2,2,2,2,2,-2,2,2,3,3,2,2,2,2,2,2,0,3,1,2,3,2,1,3,3,3,1,2
68611379119,D,2,0,1,1,2,-1,1,1,-2,0,1,0,0,-1,0,0,1,-1,1,1,1,-1,1,0,0,0,-1,1,0
109108464377,D,-3,-2,-3,-2,-1,-3,-3,-3,-2,-2,-3,-2,-1,-3,-2,-1,-2,-1,-3,-3,-2,-2,-3,-2,-3,-2,-2,-2,-3
94275100394,D,0,-1,-1,-1,0,-1,1,-2,-2,-2,-2,-3,-1,-1,0,-2,2,-1,1,-1,-1,-1,-3,-2,-2,0,-1,-3,-3
51439872998,D,-1,-3,-1,-3,1,-1,-2,-3,-3,2,-2,-3,-2,-1,-1,2,2,1,-2,-3,-2,-2,2,-2,-3,1,-2,-1,-3
165841203733,D,3,2,2,2,3,2,3,2,1,3,2,1,2,2,2,2,3,-1,3,1,2,2,2,3,2,2,2,2,3
117799505663,D,0,1,0,2,2,0,-1,1,-1,1,0,1,1,1,3,0,3,-1,1,0,2,3,2,1,2,3,2,3,1
63786598719,D,1,-1,-2,2,-1,-3,2,-2,-3,-3,-2,-3,-2,-2,-2,-1,1,-2,1,1,-2,-1,2,-3,-3,1,-1,-3,-3
123091357287,D,1,-2,-1,-2,1,-2,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,0,-1,-1,1,-1,-1,-1,-2,0,1,-1
20798085544,D,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2
93679407375,D,2,2,2,2,3,2,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2
99534949494,D,2,-2,-1,-2,3,-1,-2,-2,-1,-1,-1,-1,-1,1,0,1,2,-2,0,-1,1,2,-1,1,-1,2,-1,-1,-1
3777968610,D,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
57820243032,D,-2,-2,-3,-3,2,-3,-3,-3,-2,-3,-3,-2,-2,-3,-2,3,3,-3,3,-3,-3,1,3,1,-3,,3,-2,1
80056907162,D,-3,-3,-1,-3,0,-3,-3,-3,-3,-3,-3,-2,-1,-2,-3,1,0,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,1,-2
48170395970,D,-2,-3,-3,-2,-2,-3,-1,-3,-1,-2,-2,-2,-1,-2,-3,-1,0,-3,0,-2,-2,-2,-2,2,-3,-2,-2,-2,2
177032689357,D,2,-1,-1,-1,1,-1,-2,1,1,2,1,1,,1,-1,1,2,-2,2,2,1,1,1,-1,-2,1,1,-2,-2
76885572954,D,1,1,1,2,1,-1,2,1,1,-1,3,1,2,2,-1,1,1,1,2,1,2,2,1,1,2,0,1,1,2
37823034799,D,-1,-3,-2,-3,-1,-2,-2,-2,1,-3,-2,1,-2,0,0,-1,2,-3,2,-2,-2,-2,1,1,-2,1,-1,-3,-2
13296847916,D,3,-2,-2,-1,3,1,-1,0,1,-1,-2,-2,1,1,1,1,1,-2,1,-1,1,1,1,1,-1,0,2,-3,1
85117466924,D,-3,-2,-1,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,1,-1,-2,-1,-2,-2,-1,1,-3,-2,-2,-1,-2
147399090251,D,-1,-1,-2,-2,2,-1,-1,-2,-1,-1,-1,-1,-2,-1,-1,2,3,-2,2,2,-1,2,1,-1,1,1,-1,2,-1
197735252031,D,2,2,2,1,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2
39876811876,D,-1,-2,-1,-2,0,-2,-2,-2,-2,-1,-1,-2,-1,0,-1,1,0,-2,-1,-1,-2,-3,-1,-2,-3,-2,-2,-1,0
183393275449,D,1,-3,-2,1,1,-2,-2,-2,-3,-3,0,-2,1,1,-1,1,1,-3,2,-1,-1,-1,1,1,-2,-2,0,-1,-2
91879337519,D,2,-2,-1,-1,-2,-3,-3,-2,1,-3,-3,-2,-2,-2,-1,1,3,-2,1,-2,-2,-2,0,1,0,-2,-1,-3,2
118673521225,D,1,-2,-2,-2,3,-1,-1,2,-3,1,-2,-1,-1,-3,1,-1,3,-3,3,-3,0,2,-1,-2,-1,1,-1,-2,-2
25960301196,D,2,0,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1,,1,2,1
17626231168,D,3,3,3,3,3,3,1,3,3,2,2,3,3,2,2,3,3,2,3,1,2,2,3,2,2,3,2,2,2
143650514578,D,-2,0,-2,-2,-3,0,-2,-3,-2,-2,0,0,-2,-2,-2,-1,-1,-2,1,-2,-2,-2,0,-2,2,-2,-2,2,-2
28671226921,D,-2,-3,-3,-2,-1,-2,0,-2,-1,-2,-2,-3,-2,-2,-2,-3,2,-3,2,-2,-2,-3,0,-3,-3,-2,-3,-3,-3
131672488757,D,2,1,1,0,1,0,0,0,0,-1,0,-1,2,0,-1,1,1,0,2,0,1,0,0,1,1,1,-1,1,1
60148300722,D,2,-1,-1,-2,-1,-1,0,-1,-2,-2,-1,0,-1,-1,0,-2,0,-1,-1,-1,-2,0,-1,-1,-2,-2,-2,1,-1
211381085654,D,1,-1,1,1,0,-1,-1,0,1,-1,-2,1,-2,1,2,-2,2,-1,1,-1,-1,1,-1,-2,-1,1,1,-2,-2
6407841429,D,-1,-2,-1,-2,1,-1,-2,-2,2,-3,2,-1,-2,2,-2,1,2,-1,1,2,2,2,-1,2,-2,1,2,1,2
112238907559,D,1,-2,-2,-1,2,-2,-2,-2,3,-2,-2,-3,-1,-1,-1,-2,1,-2,2,-2,-1,1,1,2,-2,-1,-1,-1,1
67799672552,D,2,-2,2,-2,2,-3,-3,-2,-1,-3,-2,-2,1,-1,-3,2,2,-3,1,-3,-2,-2,1,-2,-3,-1,-1,-2,-2
103759687879,D,-1,-2,-2,-2,-2,-3,-1,-2,0,-2,-2,-2,-2,-2,-2,-1,0,-2,2,-1,-2,-2,-2,-2,-2,-2,-2,-3,-2
206421401924,D,0,-3,-3,-2,3,-3,-3,-3,2,-2,-3,-1,3,-3,1,2,3,-2,-3,-3,3,-2,1,-2,-3,3,-3,3,1
70995469530,D,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-1,3,-3,2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2
98434256349,D,3,2,2,-1,3,1,0,1,2,1,2,2,3,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2
44280238188,D,2,-3,-1,-2,2,-2,2,-2,-2,-2,2,-2,-2,2,1,-3,-2,3,2,2,-2,-1,2,2,-2,-3,-2,2,2
51192685080,D,-1,-2,-3,1,-2,-3,-1,-3,-2,-1,-2,-2,-2,-3,-3,2,3,-2,1,-3,-3,-2,-1,-3,-3,-2,-2,-1,-2
17676132110,D,1,-1,-1,1,1,-1,-2,-1,-2,0,-1,-2,-1,-1,-1,-2,1,-1,1,0,-1,-1,1,1,-1,-1,-1,0,0
85089732663,D,-1,-2,-1,-2,0,-2,-1,-2,-3,-2,-1,-2,-1,-2,-2,-1,-1,-2,0,-2,-1,-1,-1,-1,-2,-1,-2,-2,-2
111146941578,D,3,-1,-2,-2,1,-2,-1,-2,2,1,-1,1,1,1,0,-2,2,-3,1,-1,-1,-1,0,1,-2,-1,-1,0,1
67038646836,D,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,2,-1,-1,-1,-2,-2,-1,1,-1,-1,0,-2,-1
109528657553,D,-1,1,1,2,2,-1,1,-3,-3,-2,-1,-1,-1,-1,-2,2,2,1,2,1,-3,-1,2,-1,2,1,2,-3,1
66315322415,D,1,-1,-1,-1,1,-1,2,-1,-2,-2,-1,-2,-1,1,1,1,2,0,2,0,-1,-1,1,2,-1,0,-2,-2,2
87432013266,D,1,-3,-3,-3,1,-3,1,-3,1,-3,-3,-3,-3,-3,-3,1,1,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,1,0
50655748775,D,2,2,2,2,2,2,2,2,2,1,0,3,2,2,1,2,3,2,2,2,1,1,3,3,2,2,2,2,3
157808330968,D,-1,1,-2,0,0,-1,-1,0,2,-1,2,1,-1,-2,-2,2,-2,-1,2,-1,0,-2,1,2,-2,0,-2,0,1
140460651164,D,2,0,0,-1,2,-1,-2,-1,0,-2,0,0,0,0,-1,2,1,-1,1,-1,-1,2,1,0,-1,0,0,1,1
105976822072,D,1,0,1,-1,-1,1,1,0,1,0,-1,-1,-1,-1,0,1,1,-1,-1,1,0,1,1,1,1,-1,0,-1,1
200539057792,D,0,-1,0,-1,0,-2,0,-2,1,0,-1,0,-1,-1,-1,1,0,-1,-1,-1,-2,0,1,2,-1,-1,-2,0,1
113466734944,D,0,-2,1,0,2,-2,-1,-1,-1,-3,0,-2,0,-1,-1,-1,3,-3,3,-1,-1,0,0,-1,-2,2,-1,-2,-1
168460992993,D,2,-1,-1,,3,1,-2,-3,2,-3,2,-3,2,-1,3,1,3,-3,3,-3,-1,1,,-1,-1,2,1,3,-1
116241127971,D,1,1,0,-1,2,-2,1,-2,-2,-1,0,-2,-1,-2,1,-2,-2,1,0,-1,-2,-1,-1,-1,-2,-1,-1,1,0
87083615761,D,1,0,-1,-1,0,-1,1,-1,0,-2,0,-3,-1,-1,0,1,1,-1,1,-1,-1,-1,1,2,-1,1,-2,-1,2
4116961612,D,-1,-2,-2,-3,1,-2,1,-2,-1,-3,-2,-2,2,-1,-2,-1,-1,-2,1,-2,-1,-1,1,-3,-3,-1,-3,2,-2
70178195241,D,2,1,1,0,1,1,-1,2,2,-1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,-1,2
146285901233,D,1,-2,-3,-3,0,-2,-2,-2,-3,-2,-2,-2,-2,0,-2,-2,0,-3,0,-2,-1,-3,-3,-1,-2,-1,-2,1,-1
170657866821,D,-1,-1,-1,0,1,0,1,0,-2,-1,-1,0,0,-1,-1,0,-1,-1,0,-1,0,-1,0,0,0,-2,-2,1,0
192969392368,D,1,-2,0,-1,1,0,3,-2,1,3,1,1,0,0,2,0,3,-2,2,0,-1,2,0,0,1,1,-1,2,2
10809815123,D,2,0,0,1,3,1,0,2,1,1,1,2,3,3,1,3,3,1,3,-1,2,1,3,3,2,1,2,3,3
97700030896,D,1,-1,-3,-2,-2,-3,2,-2,,-2,-1,-2,-2,-3,-2,-2,1,-2,-2,-2,-3,-3,-1,0,-2,-2,-3,-2,0
107560969264,D,2,2,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
31455407914,D,0,-2,-2,-2,-1,-2,-2,-2,-1,0,-2,-2,-2,-1,-2,-2,1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,1,-1
80624647632,D,0,-2,-1,-2,2,-2,-2,-3,-1,-2,-2,-1,0,-2,-1,1,1,-3,0,-2,-2,-3,0,0,-2,-1,-3,1,1
92981114011,D,1,-2,-1,-2,1,-2,-2,-2,1,-1,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-1,-1,-1,1,-1,-2,-1,-3,-2
30001412379,D,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,1,0,0,0,0,0,1,0,-2,0,1,0,-1,-1,0,0,0,1
7453400242,E,2,0,1,-1,3,-1,2,1,2,2,2,2,2,1,-1,-1,-1,2,,2,-1,2,1,-3,-1,-1,-2,-3,2
92435535312,E,1,-1,-2,-2,1,-2,-2,-2,1,-1,-1,1,-1,-1,-2,1,1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2
175561223249,E,3,3,2,2,3,2,3,3,2,2,3,1,3,2,2,2,3,3,2,1,2,3,2,3,2,2,1,3,3
122517632131,E,,-1,-3,-2,-3,-3,2,-3,2,2,-3,1,-2,-2,-2,-3,-2,-1,-3,-1,-2,-1,-3,-2,0,-2,-3,1,-1
121162026575,E,2,-1,-1,1,2,-1,1,2,1,-1,0,1,2,-1,-1,-1,2,-2,-1,-1,0,-1,-1,-2,1,-1,-1,-1,-1
149568593795,E,0,-1,-1,0,1,-1,1,0,2,0,-1,1,1,0,-1,2,1,0,0,-1,2,0,-1,0,1,-1,-1,,-2
10533774682,E,1,-1,-1,-2,1,-2,2,-3,2,0,1,1,1,-2,-3,-2,-1,-1,-2,1,-2,-1,-2,1,-3,-2,-2,2,1
102156606636,E,2,2,2,-2,-2,0,2,-2,3,2,2,0,2,0,-1,1,0,2,-2,2,2,3,2,3,2,2,2,3,-2
83842558198,E,2,3,0,2,1,1,0,1,2,2,2,3,3,2,1,1,0,0,-1,2,-1,2,1,-1,0,0,0,-2,-2
210701291291,E,2,1,1,2,3,-1,1,2,3,0,2,1,2,2,1,,3,1,1,-1,1,2,1,0,1,1,-1,,-1
156287371274,E,2,1,2,3,2,2,0,2,-1,1,1,3,3,1,2,2,3,0,2,0,1,2,1,1,2,1,1,2,2
52565798064,E,3,3,2,1,3,2,2,3,3,1,2,2,3,3,-1,3,3,1,1,2,3,3,3,-1,1,3,3,2,-1
87787681086,E,3,1,3,1,3,2,3,3,3,2,3,3,3,2,1,0,3,2,0,2,3,3,2,-2,3,3,3,1,-3
106979418994,E,-2,-1,-1,-1,-1,-2,-1,-1,-3,-1,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1
110431425041,E,0,-2,-1,-2,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,1,-1,-1,-1,-3,-1,0,-1,-1,-1,-1,-1,0,
18637342323,E,-1,-2,-2,-1,1,-2,-1,-2,0,-1,0,1,-1,0,-1,0,0,0,-3,0,0,0,-2,-1,-2,-1,-2,0,0
73098362345,E,1,1,2,1,1,1,3,1,-1,3,1,0,1,1,1,1,2,3,0,3,1,2,1,-2,1,2,-1,2,-1
16180243010,E,3,3,3,3,2,2,-1,3,3,1,2,3,3,3,2,2,3,1,2,1,3,2,3,2,3,2,2,3,2
