seed,Answers_count,submitdate,lastpage,Age,Gender,Education,English_primary,English_fluent,refurl,colorDeficiency,colorDeficiency_comment_,rand,ATaskRV,ATaskFE,ATaskTopic,answerA,answerA_other_,attentionCheckA,clearDataA,clearDataA_other_,clearRepresentA,clearRepresentA_other_,crowdA,complexA,confidA,confusA,messiA,deciphA,distinguishA,distinguishA_other_,distractA,effectA,effectA_other_,findA,findA_other_,identifiA,identifiA_other_,informA,lostA,meanElemA,meanOveralA,obviousA,organizA,organizA_other_,representA,readA,readA_other_,readablA,readablA_other_,seeA,simplA,simplA_other_,understandEasiA,understandQuickA,valuA,valuA_other_,visiblA,BTaskRV,BTaskFCT,BTaskTopic,answerB,answerB_other_,attentionCheckB,clearDataB,clearRepresentB,crowdB,complexB,complexB_other_,confidB,confusB,messiB,messiB_other_,deciphB,deciphB_other_,distinguishB,distractB,distractB_other_,effectB,findB,identifiB,informB,lostB,lostB_other_,meanElemB,meanOveralB,obviousB,organizB,representB,readB,readablB,readablB_other_,seeB,seeB_other_,simplB,understandEasiB,understandQuickB,valuB,visiblB,CTaskFE,CTaskMC,CTaskTopic,CTopicError,CTaskTopicTryAgain,answerC,attentionCheckC,clearDataC,clearRepresentC,clearRepresentC_other_,crowdC,complexC,confidC,confusC,confusC_other_,messiC,deciphC,distinguishC,distinguishC_other_,distractC,distractC_other_,effectC,findC,identifiC,informC,informC_other_,lostC,meanElemC,meanOveralC,obviousC,obviousC_other_,organizC,representC,representC_other_,readC,readC_other_,readablC,seeC,seeC_other_,simplC,understandEasiC,understandQuickC,understandQuickC_other_,valuC,valuC_other_,visiblC,visiblC_other_,DTaskFE,DTaskMC,DTaskTopic,DTopicError,DTaskTopicTryAgain,answerD,attentionCheckD,clearDataD,clearRepresentD,crowdD,crowdD_other_,complexD,complexD_other_,confidD,confidD_other_,confusD,confusD_other_,messiD,deciphD,deciphD_other_,distinguishD,distinguishD_other_,distractD,effectD,effectD_other_,findD,identifiD,identifiD_other_,informD,lostD,meanElemD,meanElemD_other_,meanOveralD,meanOveralD_other_,obviousD,organizD,organizD_other_,representD,representD_other_,readD,readD_other_,readablD,readablD_other_,seeD,simplD,simplD_other_,understandEasiD,understandEasiD_other_,understandQuickD,understandQuickD_other_,valuD,valuD_other_,visiblD,visiblD_other_,interviewtime,CF001Time,colorDeficiencyTime,IntroTime,ATaskRVTime,ATaskFETime,ATaskTopicTime,answerATime,attentionCheckATime,clearDataATime,clearRepresentATime,crowdATime,complexATime,confidATime,confusATime,messiATime,deciphATime,distinguishATime,distractATime,effectATime,findATime,identifiATime,informATime,lostATime,meanElemATime,meanOveralATime,obviousATime,organizATime,representATime,readATime,readablATime,seeATime,simplATime,understandEasiATime,understandQuickATime,valuATime,visiblATime,BTaskRVTime,BTaskFCTTime,BTaskTopicTime,answerBTime,attentionCheckBTime,clearDataBTime,clearRepresentBTime,crowdBTime,complexBTime,confidBTime,confusBTime,messiBTime,deciphBTime,distinguishBTime,distractBTime,effectBTime,findBTime,identifiBTime,informBTime,lostBTime,meanElemBTime,meanOveralBTime,obviousBTime,organizBTime,representBTime,readBTime,readablBTime,seeBTime,simplBTime,understandEasiBTime,understandQuickBTime,valuBTime,visiblBTime,CTaskFETime,CTaskMCTime,CTaskTopicTime,CTopicErrorTime,CTaskTopicTryAgainTime,answerCTime,attentionCheckCTime,clearDataCTime,clearRepresentCTime,crowdCTime,complexCTime,confidCTime,confusCTime,messiCTime,deciphCTime,distinguishCTime,distractCTime,effectCTime,findCTime,identifiCTime,informCTime,lostCTime,meanElemCTime,meanOveralCTime,obviousCTime,organizCTime,representCTime,readCTime,readablCTime,seeCTime,simplCTime,understandEasiCTime,understandQuickCTime,valuCTime,visiblCTime,DTaskFETime,DTaskMCTime,DTaskTopicTime,DTopicErrorTime,DTaskTopicTryAgainTime,answerDTime,attentionCheckDTime,clearDataDTime,clearRepresentDTime,crowdDTime,complexDTime,confidDTime,confusDTime,messiDTime,deciphDTime,distinguishDTime,distractDTime,effectDTime,findDTime,identifiDTime,informDTime,lostDTime,meanElemDTime,meanOveralDTime,obviousDTime,organizDTime,representDTime,readDTime,readablDTime,seeDTime,simplDTime,understandEasiDTime,understandQuickDTime,valuDTime,visiblDTime,ETaskRV,ETaskCl,ETaskTopic,answerE,answerE_other_,attentionCheckE,clearDataE,clearRepresentE,crowdE,complexE,confidE,confusE,messiE,deciphE,distinguishE,distractE,effectE,findE,identifiE,informE,lostE,meanElemE,meanElemE_other_,meanOveralE,obviousE,obviousE_other_,organizE,representE,readE,readablE,seeE,simplE,understandEasiE,understandQuickE,valuE,valuE_other_,visiblE,FTaskRV,FTaskFCT,FTaskTopic,answerF,attentionCheckF,clearDataF,clearRepresentF,crowdF,complexF,confidF,confusF,messiF,deciphF,distinguishF,distractF,effectF,findF,identifiF,informF,lostF,meanElemF,meanOveralF,obviousF,organizF,organizF_other_,representF,readF,readablF,seeF,simplF,understandEasiF,understandQuickF,valuF,visiblF,ETaskRVTime,ETaskClTime,ETaskTopicTime,answerETime,attentionCheckETime,clearDataETime,clearRepresentETime,crowdETime,complexETime,confidETime,confusETime,messiETime,deciphETime,distinguishETime,distractETime,effectETime,findETime,identifiETime,informETime,lostETime,meanElemETime,meanOveralETime,obviousETime,organizETime,representETime,readETime,readablETime,seeETime,simplETime,understandEasiETime,understandQuickETime,valuETime,visiblETime,FTaskRVTime,FTaskFCTTime,FTaskTopicTime,answerFTime,attentionCheckFTime,clearDataFTime,clearRepresentFTime,crowdFTime,complexFTime,confidFTime,confusFTime,messiFTime,deciphFTime,distinguishFTime,distractFTime,effectFTime,findFTime,identifiFTime,informFTime,lostFTime,meanElemFTime,meanOveralFTime,obviousFTime,organizFTime,representFTime,readFTime,readablFTime,seeFTime,simplFTime,understandEasiFTime,understandQuickFTime,valuFTime,visiblFTime,FTopicError,FTaskTopicTryAgain,seeF_other_,FTopicErrorTime,FTaskTopicTryAgainTime,clearDataE_other_,clearRepresentE_other_,complexE_other_,confidE_other_,distinguishE_other_,distractE_other_,effectE_other_,informE_other_,lostE_other_,meanOveralE_other_,organizE_other_,representE_other_,readE_other_,readablE_other_,seeE_other_,simplE_other_,understandEasiE_other_,understandQuickE_other_,visiblE_other_,answerF_other_,clearDataF_other_,complexF_other_,confidF_other_,confusF_other_,messiF_other_,deciphF_other_,distinguishF_other_,findF_other_,lostF_other_,meanOveralF_other_,readF_other_,simplF_other_,understandQuickF_other_,visiblF_other_
170061616095,82,2023-12-19 14:28:55,147,39.0,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housing,True,Average distribution of European households’ spendings,,,Slightly disagree,Slightly agree,Disagree,Disagree,Agree,,Slightly disagree,,Agree,,Slightly agree,,Slightly disagree,Disagree,,Disagree,,Slightly disagree,Disagree,,Disagree,Slightly agree,,Disagree,Slightly disagree,Agree,,Strongly agree,,Slightly agree,Slightly disagree,,Agree,,Disagree,,Disagree,,Slightly disagree,Disagree,,Agree,,Slightly agree,,Disagree,,Slightly agree,,659.52,8.59,15.48,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48,253.21,16.55,,,9.88,7.69,6.78,8.31,6.58,5.97,6.87,18.46,14.87,7.51,11.11,6.43,17.83,6.59,6.48,5.16,6.03,11.46,10.41,6.77,7.57,9.68,8.58,6.91,13.76,5.54,6.14,4.95,12.77,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44144519091,82,2023-12-18 15:10:52,147,41.0,Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),True,True,https://app.prolific.com/,No,,1.0,20.76 Mbps,Papua New Guinea,Broadband downloading speed in Oceania,Strongly agree,,Slightly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,,Strongly agree,Strongly agree,,Agree,,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Agree,,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.17,15.04,20.73,45.82,27.45,10.07,20.36,8.35,12.56,5.52,4.19,2.68,2.69,2.58,3.26,4.34,12.29,8.67,4.02,3.02,13.57,4.03,3.57,3.08,7.23,5.29,3.62,11.53,4.31,2.88,3.28,5.82,3.67,2.5,2.9,7.1,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183976437036,82,2023-12-19 23:20:17,147,23.0,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61$,Increasing,Evolution of fruits prices between January and March,Neutral,,Slightly agree,Slightly agree,Agree,Slightly disagree,Agree,,Agree,Slightly disagree,Slightly disagree,,Slightly agree,,Slightly agree,Slightly disagree,,Agree,Agree,Agree,Agree,Slightly agree,,Agree,Slightly agree,Agree,Neutral,Agree,Slightly agree,Agree,,Slightly agree,,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.31,6.52,7.42,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.88,13.88,12.95,3.26,4.31,42.16,3.36,3.88,2.45,3.26,3.74,3.78,2.81,2.35,4.83,2.13,5.19,4.33,1.98,2.59,2.23,3.18,2.37,2.33,3.06,3.39,2.37,4.69,4.47,2.38,8.02,4.57,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146666809923,82,2023-12-18 10:48:02,147,36.0,Man (including Trans Male/Trans Man),Technical/community college,True,True,https://app.prolific.com/,No,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housing,True,Average distribution of European households’ spendings,,,Neutral,Slightly agree,Strongly disagree,Strongly disagree,Agree,,Disagree,,Slightly agree,,Strongly disagree,,Slightly disagree,Strongly disagree,,Strongly disagree,,Disagree,Slightly disagree,,Strongly disagree,Disagree,,Slightly disagree,Strongly disagree,Strongly disagree,,Slightly agree,,Strongly disagree,Disagree,,Agree,,Disagree,,Disagree,,Strongly disagree,Strongly disagree,,Disagree,,Strongly disagree,,Disagree,,Slightly disagree,,374.82,11.94,11.8,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.99,30.07,9.31,,,6.94,6.93,7.02,8.7,11.13,22.45,10.33,6.36,10.25,5.39,7.52,5.18,8.04,7.17,5.51,5.99,6.71,6.38,7.97,7.32,6.99,7.95,4.1,14.72,9.91,5.06,6.21,6.6,8.74,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207855970593,82,2023-12-18 11:07:06,147,41.0,Man (including Trans Male/Trans Man),Technical/community college,True,True,https://app.prolific.com/,No,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55$,Increasing,Evolution of fruits prices between January and March,Strongly agree,,Slightly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.16,26.83,8.46,37.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.17,22.4,23.02,6.38,26.62,5.12,24.7,6.17,6.05,8.06,5.67,5.06,6.34,16.43,8.26,8.97,7.27,7.19,7.02,14.44,12.81,8.73,9.45,13.14,29.12,6.33,5.24,25.13,5.11,13.27,6.46,12.25,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153633208571,82,2023-12-18 07:47:58,147,43.0,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55$,Increasing,Evolution of fruits prices between January and March,Agree,,Slightly agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,,Agree,,Strongly agree,Agree,,Agree,Agree,Agree,Agree,Strongly agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,,Agree,Strongly agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.42,5.75,16.41,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.92,21.84,9.0,8.88,4.88,5.2,3.26,4.0,3.91,2.43,3.55,3.74,4.85,5.99,1.3,3.04,4.38,4.37,1.58,3.09,2.44,2.48,2.35,2.16,4.28,2.42,2.23,9.86,3.0,3.15,2.63,4.86,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161167301937,82,2023-12-18 10:46:37,147,47.0,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55$,Increasing,Evolution of fruits prices between January and March,Agree,,Slightly agree,Agree,Agree,Neutral,Agree,,Agree,Agree,Agree,,Agree,,Disagree,Slightly agree,,Agree,Slightly disagree,Agree,Agree,Agree,,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,,Neutral,,Agree,Agree,Agree,Neutral,Slightly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.56,9.21,6.25,22.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91,14.29,9.71,5.47,4.44,4.04,4.6,7.84,4.15,4.19,3.71,4.66,3.95,12.33,23.71,5.19,7.48,4.55,4.46,7.17,4.57,3.52,4.76,6.5,4.66,3.16,3.88,13.56,3.56,3.54,4.33,8.03,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99042141412,82,2023-12-19 23:15:47,147,20.0,Man (including Trans Male/Trans Man),High school diploma/A-levels,True,True,https://app.prolific.com/,No,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,more from China,Distribution of students enrolled in an online program,,,Strongly agree,Slightly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Agree,Strongly agree,Strongly agree,,Strongly agree,,Agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,Agree,,Strongly agree,Strongly agree,Strongly agree,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.12,5.24,12.98,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.68,13.94,8.18,,,5.36,4.54,4.09,5.18,3.18,5.21,6.17,3.12,5.59,8.94,6.87,4.18,20.34,4.34,4.08,7.94,5.23,4.09,6.74,2.97,4.47,5.76,3.67,3.64,4.51,3.6,2.78,3.39,9.88,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32948723484,82,2023-12-19 23:18:48,147,38.0,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,more from China,Distribution of students enrolled in an online program,,,Strongly agree,Slightly agree,Strongly agree,Agree,,Agree,Agree,Strongly agree,Strongly agree,,Agree,Strongly agree,Strongly agree,,Agree,,Strongly agree,Agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Agree,,Agree,,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.51,9.59,18.67,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,25.91,15.75,,,4.61,12.75,14.81,9.29,4.44,9.69,14.58,7.06,4.47,5.96,83.94,5.2,4.52,4.64,5.18,4.26,3.82,4.78,72.24,4.87,9.55,4.23,4.37,6.2,5.55,8.8,4.36,4.78,3.94,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69756765931,82,2023-12-20 16:35:24,147,36.0,Man (including Trans Male/Trans Man),High school diploma/A-levels,True,True,https://app.prolific.com/,No,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,more from China,Distribution of students enrolled in an online program,,,Strongly agree,Slightly agree,Strongly agree,Agree,,Strongly agree,Agree,Agree,Strongly agree,,Agree,Strongly agree,Agree,,Agree,,Agree,Strongly agree,Agree,Strongly agree,,Agree,Strongly agree,Strongly agree,Strongly agree,,Agree,Strongly agree,,Agree,,Strongly agree,Agree,,Strongly agree,Strongly agree,Agree,,Strongly agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.39,6.58,13.33,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92,24.04,11.67,,,4.34,5.36,4.51,8.36,5.39,5.17,10.32,3.87,6.32,7.49,11.89,8.36,4.39,5.66,5.67,3.99,7.86,7.9,4.51,4.4,12.47,5.82,3.56,3.51,13.54,7.39,4.39,6.73,3.67,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192643584198,82,2023-12-19 14:25:19,147,63.0,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55$,Increasing,Evolution of fruits prices between January and March,Strongly agree,,Slightly agree,Agree,Agree,Slightly agree,Agree,,Strongly agree,Agree,Slightly agree,,Agree,,Agree,Slightly agree,,Strongly agree,Agree,Agree,Agree,Strongly agree,,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,,Agree,,Agree,Strongly agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.21,13.37,18.2,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.89,14.83,10.24,9.21,7.1,9.04,7.32,8.94,11.53,6.6,8.78,12.04,14.73,10.99,16.43,12.37,9.62,8.59,12.96,7.82,12.68,8.85,7.84,7.3,10.2,9.63,10.35,10.32,10.86,8.42,7.87,9.21,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170521144865,82,2023-12-18 16:26:35,147,46.0,Man (including Trans Male/Trans Man),Technical/community college,True,True,https://app.prolific.com/,No,,1.0,20.76 Mbps,Papua New Guinea,Broadband downloading speed in Oceania,Strongly agree,,Slightly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2,8.78,9.16,30.08,25.88,13.4,6.8,4.79,8.4,5.69,10.42,6.77,7.79,4.81,5.17,8.17,7.49,6.92,4.94,5.32,5.21,7.53,5.15,10.73,11.74,6.58,5.94,6.14,8.1,9.01,6.59,8.88,8.25,5.29,6.05,4.77,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
